seconds	speed	acc_on	acc_active	acc_gap_setting	acc_set_speed	acc_dist	gps_lat	gps_long	gps_heading	vsl_last_update	vsl_speed	vsl_mode
58101.084	26.72	1	1	3	27.72	47.5	37.933202500000	-122.32649100000	155.1	27	65	1
58101.134	26.72	1	1	3	27.72	47.5	37.933202500000	-122.32649100000	155.1	27	65	1
58101.185	26.72	1	1	3	27.72	47.599998	37.933159000000	-122.32646466667	154.5	27	65	1
58101.233	26.72	1	1	3	27.72	47.599998	37.933159000000	-122.32646466667	154.5	27	65	1
58101.284	26.75	1	1	3	27.72	47.799999	37.933159000000	-122.32646466667	154.5	27	65	1
58101.334	26.75	1	1	3	27.72	47.799999	37.933159000000	-122.32646466667	154.5	27	65	1
58101.385	26.72	1	1	3	27.72	48.099998	37.933115666667	-122.32643783333	154.0	27	65	1
58101.434	26.72	1	1	3	27.72	48.099998	37.933115666667	-122.32643783333	154.0	27	65	1
58101.484	26.72	1	1	3	27.72	47.900002	37.933115666667	-122.32643783333	154.0	27	65	1
58101.534	26.72	1	1	3	27.72	47.900002	37.933115666667	-122.32643783333	154.0	27	65	1
58101.585	26.72	1	1	3	27.72	47.700001	37.933072666667	-122.32641066667	153.5	27	65	1
58101.634	26.72	1	1	3	27.72	47.700001	37.933072666667	-122.32641066667	153.5	27	65	1
58101.684	26.69	1	1	3	27.72	47.700001	37.933072666667	-122.32641066667	153.5	27	65	1
58101.734	26.69	1	1	3	27.72	47.700001	37.933072666667	-122.32641066667	153.5	27	65	1
58101.785	26.75	1	1	3	27.72	48.299999	37.933029666667	-122.32638300000	153.1	27	65	1
58101.834	26.75	1	1	3	27.72	48.299999	37.933029666667	-122.32638300000	153.1	27	65	1
58101.884	26.72	1	1	3	27.72	48.5	37.933029666667	-122.32638300000	153.1	27	65	1
58101.934	26.72	1	1	3	27.72	48.5	37.933029666667	-122.32638300000	153.1	27	65	1
58101.985	26.75	1	1	3	27.72	48.5	37.932986833333	-122.32635500000	152.7	27	65	1
58102.034	26.75	1	1	3	27.72	48.5	37.932986833333	-122.32635500000	152.7	27	65	1
58102.084	26.67	1	1	3	28.16	48.799999	37.932986833333	-122.32635500000	152.7	27	65	1
58102.134	26.67	1	1	3	28.16	48.799999	37.932986833333	-122.32635500000	152.7	27	65	1
58102.185	26.81	1	1	3	28.16	48.900002	37.932986833333	-122.32635500000	152.7	27	65	1
58102.234	26.81	1	1	3	28.16	48.900002	37.932944000000	-122.32632700000	152.7	27	65	1
58102.284	26.75	1	1	3	28.16	49	37.932944000000	-122.32632700000	152.7	27	65	1
58102.334	26.75	1	1	3	28.16	49	37.932944000000	-122.32632700000	152.7	27	65	1
58102.385	26.75	1	1	3	28.16	49.099998	37.932944000000	-122.32632700000	152.7	27	65	1
58102.433	26.75	1	1	3	28.16	49.099998	37.932901166667	-122.32629866667	152.4	27	65	1
58102.484	26.75	1	1	3	28.16	49.200001	37.932901166667	-122.32629866667	152.4	27	65	1
58102.531	26.78	1	1	3	28.16	49.299999	37.932901166667	-122.32629866667	152.4	27	65	1
58102.585	26.78	1	1	3	28.16	49.299999	37.932901166667	-122.32629866667	152.4	27	65	1
58102.634	26.78	1	1	3	28.16	49.299999	37.932858500000	-122.32627016667	152.2	27	65	1
58102.684	26.81	1	1	3	28.16	49.5	37.932858500000	-122.32627016667	152.2	27	65	1
58102.734	26.81	1	1	3	28.16	49.5	37.932858500000	-122.32627016667	152.2	27	65	1
58102.785	26.81	1	1	3	28.16	49.700001	37.932815833333	-122.32624150000	152.1	27	65	1
58102.833	26.81	1	1	3	28.16	49.700001	37.932815833333	-122.32624150000	152.1	27	65	1
58102.884	26.78	1	1	3	28.16	49.700001	37.932815833333	-122.32624150000	152.1	27	65	1
58102.934	26.78	1	1	3	28.16	49.700001	37.932815833333	-122.32624150000	152.1	27	65	1
58102.985	26.72	1	1	3	28.16	49.700001	37.932773166667	-122.32621283333	152.1	27	65	1
58103.034	26.72	1	1	3	28.16	49.700001	37.932773166667	-122.32621283333	152.1	27	65	1
58103.084	26.81	1	1	3	28.16	50.099998	37.932773166667	-122.32621283333	152.1	27	65	1
58103.133	26.83	1	1	3	28.16	50.099998	37.932773166667	-122.32621283333	152.1	27	65	1
58103.185	26.83	1	1	3	28.16	50.099998	37.932773166667	-122.32621283333	152.1	27	65	1
58103.234	26.83	1	1	3	28.16	50.099998	37.932730500000	-122.32618383333	151.8	27	65	1
58103.284	26.86	1	1	3	28.16	50.200001	37.932730500000	-122.32618383333	151.8	27	65	1
58103.334	26.86	1	1	3	28.16	50.200001	37.932730500000	-122.32618383333	151.8	27	65	1
58103.385	26.83	1	1	3	28.16	50.200001	37.932730500000	-122.32618383333	151.8	27	65	1
58103.434	26.83	1	1	3	28.16	50.200001	37.932688000000	-122.32615483333	151.7	27	65	1
58103.484	26.81	1	1	3	28.16	50.200001	37.932688000000	-122.32615483333	151.7	27	65	1
58103.534	26.81	1	1	3	28.16	50.200001	37.932688000000	-122.32615483333	151.7	27	65	1
58103.585	26.86	1	1	3	28.16	50.299999	37.932688000000	-122.32615483333	151.7	27	65	1
58103.634	26.86	1	1	3	28.16	50.299999	37.932645500000	-122.32612550000	151.4	27	65	1
58103.684	26.89	1	1	3	28.16	50.400002	37.932645500000	-122.32612550000	151.4	27	65	1
58103.734	26.89	1	1	3	28.16	50.400002	37.932645500000	-122.32612550000	151.4	27	65	1
58103.785	26.92	1	1	3	28.16	50.400002	37.932603166667	-122.32609616667	151.3	27	65	1
58103.833	26.92	1	1	3	28.16	50.400002	37.932603166667	-122.32609616667	151.3	27	65	1
58103.884	26.92	1	1	3	28.16	50.5	37.932603166667	-122.32609616667	151.3	27	65	1
58103.934	26.81	1	1	3	28.16	50.5	37.932603166667	-122.32609616667	151.3	27	65	1
58103.985	26.81	1	1	3	28.16	50.5	37.932603166667	-122.32609616667	151.3	27	65	1
58104.034	26.81	1	1	3	28.16	50.5	37.932560666667	-122.32606683333	151.4	27	65	1
58104.084	26.81	1	1	3	28.16	50.5	37.932560666667	-122.32606683333	151.4	27	65	1
58104.134	26.81	1	1	3	28.16	0	37.932560666667	-122.32606683333	151.4	27	65	1
58104.184	26.86	1	1	3	28.16	0	37.932560666667	-122.32606683333	151.4	27	65	1
58104.234	26.86	1	1	3	28.16	0	37.932518333333	-122.32603750000	151.3	27	65	1
58104.284	26.75	1	1	3	28.16	0	37.932518333333	-122.32603750000	151.3	27	65	1
58104.333	26.75	1	1	3	28.16	0	37.932518333333	-122.32603750000	151.3	27	65	1
58104.385	26.92	1	1	3	28.16	0	37.932476000000	-122.32600783333	151.1	27	65	1
58104.433	26.92	1	1	3	28.16	0	37.932476000000	-122.32600783333	151.1	27	65	1
58104.484	26.94	1	1	3	28.16	0	37.932476000000	-122.32600783333	151.1	27	65	1
58104.534	26.94	1	1	3	28.16	12.6	37.932476000000	-122.32600783333	151.1	27	65	1
58104.585	26.97	1	1	3	28.16	12.6	37.932476000000	-122.32600783333	151.1	27	65	1
58104.633	26.97	1	1	3	28.16	12.6	37.932433500000	-122.32597816667	151.2	27	65	1
58104.684	27.03	1	1	3	28.16	12.9	37.932433500000	-122.32597816667	151.2	2	65	1
58104.733	27.11	1	1	3	28.16	13.3	37.932433500000	-122.32597816667	151.2	2	65	1
58104.786	27.11	1	1	3	28.16	13.3	37.932433500000	-122.32597816667	151.2	2	65	1
58104.834	27.11	1	1	3	28.16	13.3	37.932390833333	-122.32594833333	151.1	2	65	1
58104.884	27.11	1	1	3	28.16	13.6	37.932390833333	-122.32594833333	151.1	2	65	1
58104.934	27.11	1	1	3	28.16	13.6	37.932390833333	-122.32594833333	151.1	2	65	1
58104.985	27.11	1	1	3	28.16	13.8	37.932348000000	-122.32591850000	151.2	2	65	1
58105.034	27.11	1	1	3	28.16	13.8	37.932348000000	-122.32591850000	151.2	2	65	1
58105.084	27.17	1	1	3	28.16	14.2	37.932348000000	-122.32591850000	151.2	2	65	1
58105.134	27.17	1	1	3	28.16	14.2	37.932348000000	-122.32591850000	151.2	2	65	1
58105.185	27.17	1	1	3	28.16	14.5	37.932348000000	-122.32591850000	151.2	2	65	1
58105.234	27.17	1	1	3	28.16	14.5	37.932305166667	-122.32588833333	150.9	2	65	1
58105.284	27.19	1	1	3	28.16	14.9	37.932305166667	-122.32588833333	150.9	2	65	1
58105.333	27.19	1	1	3	28.16	14.9	37.932305166667	-122.32588833333	150.9	2	65	1
58105.385	27.17	1	1	3	28.16	15.3	37.932262333333	-122.32585833333	151.1	2	65	1
58105.434	27.17	1	1	3	28.16	15.3	37.932262333333	-122.32585833333	151.1	2	65	1
58105.484	27.17	1	1	3	28.16	15.6	37.932262333333	-122.32585833333	151.1	2	65	1
58105.534	27.17	1	1	3	28.16	15.6	37.932262333333	-122.32585833333	151.1	2	65	1
58105.585	27.17	1	1	3	28.16	15.9	37.932262333333	-122.32585833333	151.1	2	65	1
58105.633	27.17	1	1	3	28.16	15.9	37.932219500000	-122.32582833333	151.1	2	65	1
58105.684	27.19	1	1	3	28.16	16.1	37.932219500000	-122.32582833333	151.1	2	65	1
58105.734	27.19	1	1	3	28.16	16.1	37.932219500000	-122.32582833333	151.1	2	65	1
58105.785	27.19	1	1	3	28.16	16.5	37.932176666667	-122.32579816667	150.9	2	65	1
58105.833	27.19	1	1	3	28.16	16.5	37.932176666667	-122.32579816667	150.9	2	65	1
58105.884	27.17	1	1	3	28.16	16.799999	37.932176666667	-122.32579816667	150.9	2	65	1
58105.934	27.17	1	1	3	28.16	16.799999	37.932176666667	-122.32579816667	150.9	2	65	1
58105.985	27.19	1	1	3	28.16	17.200001	37.932176666667	-122.32579816667	150.9	2	65	1
58106.034	27.19	1	1	3	28.16	17.200001	37.932133833333	-122.32576800000	150.9	2	65	1
58106.084	27.14	1	1	3	28.16	17.5	37.932133833333	-122.32576800000	150.9	2	65	1
58106.134	27.14	1	1	3	28.16	17.5	37.932133833333	-122.32576800000	150.9	2	65	1
58106.185	27.19	1	1	3	28.16	17.9	37.932133833333	-122.32576800000	150.9	2	65	1
58106.234	27.19	1	1	3	28.16	17.9	37.932091166667	-122.32573783333	150.9	2	65	1
58106.284	27.11	1	1	3	28.16	18.200001	37.932091166667	-122.32573783333	150.9	2	65	1
58106.335	27.11	1	1	3	28.16	18.200001	37.932091166667	-122.32573783333	150.9	2	65	1
58106.386	27.17	1	1	3	28.16	18.5	37.932048333333	-122.32570750000	150.8	2	65	1
58106.434	27.17	1	1	3	28.16	18.5	37.932048333333	-122.32570750000	150.8	2	65	1
58106.485	27.19	1	1	3	28.16	18.5	37.932048333333	-122.32570750000	150.8	2	65	1
58106.535	27.19	1	1	3	28.16	18.5	37.932048333333	-122.32570750000	150.8	2	65	1
58106.586	27.19	1	1	3	28.16	19.1	37.932048333333	-122.32570750000	150.8	2	65	1
58106.634	27.19	1	1	3	28.16	19.1	37.932005666667	-122.32567733333	150.9	2	65	1
58106.685	27.17	1	1	3	28.16	19.4	37.932005666667	-122.32567733333	150.9	2	65	1
58106.735	27.17	1	1	3	28.16	19.4	37.932005666667	-122.32567733333	150.9	2	65	1
58106.786	27.11	1	1	3	28.16	19.799999	37.931962833333	-122.32564700000	150.8	2	65	1
58106.835	27.11	1	1	3	28.16	19.799999	37.931962833333	-122.32564700000	150.8	2	65	1
58106.885	27.25	1	1	3	28.16	20.200001	37.931962833333	-122.32564700000	150.8	2	65	1
58106.935	27.25	1	1	3	28.16	20.200001	37.931962833333	-122.32564700000	150.8	2	65	1
58106.986	27.22	1	1	3	28.16	20.5	37.931920166667	-122.32561666667	150.7	2	65	1
58107.034	27.22	1	1	3	28.16	20.5	37.931920166667	-122.32561666667	150.7	2	65	1
58107.085	27.25	1	1	3	28.16	20.9	37.931920166667	-122.32561666667	150.7	2	65	1
58107.135	27.25	1	1	3	28.16	20.9	37.931920166667	-122.32561666667	150.7	2	65	1
58107.186	27.22	1	1	3	28.16	21.200001	37.931877333333	-122.32558616667	150.7	2	65	1
58107.235	27.22	1	1	3	28.16	21.200001	37.931877333333	-122.32558616667	150.7	2	65	1
58107.285	27.22	1	1	3	28.16	21.6	37.931877333333	-122.32558616667	150.7	2	65	1
58107.335	27.22	1	1	3	28.16	21.6	37.931877333333	-122.32558616667	150.7	2	65	1
58107.386	27.28	1	1	3	28.16	21.799999	37.931877333333	-122.32558616667	150.7	2	65	1
58107.435	27.28	1	1	3	28.16	21.799999	37.931834500000	-122.32555566667	150.7	2	65	1
58107.485	27.25	1	1	3	28.16	21.799999	37.931834500000	-122.32555566667	150.7	2	65	1
58107.535	27.25	1	1	3	28.16	21.799999	37.931834500000	-122.32555566667	150.7	2	65	1
58107.585	27.25	1	1	3	28.16	22.6	37.931791500000	-122.32552516667	150.8	2	65	1
58107.634	27.25	1	1	3	28.16	22.6	37.931791500000	-122.32552516667	150.8	2	65	1
58107.684	27.33	1	1	3	28.16	23	37.931791500000	-122.32552516667	150.8	2	65	1
58107.734	27.33	1	1	3	28.16	23	37.931791500000	-122.32552516667	150.8	2	65	1
58107.785	27.31	1	1	3	28.16	23.4	37.931748666667	-122.32549466667	150.7	2	65	1
58107.834	27.31	1	1	3	28.16	23.4	37.931748666667	-122.32549466667	150.7	2	65	1
58107.884	27.33	1	1	3	28.16	23.799999	37.931748666667	-122.32549466667	150.7	2	65	1
58107.934	27.33	1	1	3	28.16	23.799999	37.931748666667	-122.32549466667	150.7	2	65	1
58107.985	27.44	1	1	3	28.16	24	37.931748666667	-122.32549466667	150.7	2	65	1
58108.034	27.44	1	1	3	28.16	24	37.931705666667	-122.32546383333	150.5	2	65	1
58108.084	27.42	1	1	3	28.16	24.4	37.931705666667	-122.32546383333	150.5	2	65	1
58108.134	27.42	1	1	3	28.16	24.4	37.931705666667	-122.32546383333	150.5	2	65	1
58108.185	27.39	1	1	3	28.16	24.799999	37.931662666667	-122.32543316667	150.6	2	65	1
58108.234	27.39	1	1	3	28.16	24.799999	37.931662666667	-122.32543316667	150.6	2	65	1
58108.284	27.53	1	1	3	28.16	25.200001	37.931662666667	-122.32543316667	150.6	2	65	1
58108.334	27.53	1	1	3	28.16	25.200001	37.931662666667	-122.32543316667	150.6	2	65	1
58108.385	27.47	1	1	3	28.16	25.200001	37.931619666667	-122.32540233333	150.5	2	65	1
58108.434	27.47	1	1	3	28.16	25.200001	37.931619666667	-122.32540233333	150.5	2	65	1
58108.484	27.50	1	1	3	28.16	25.200001	37.931619666667	-122.32540233333	150.5	2	65	1
58108.534	27.50	1	1	3	28.16	25.200001	37.931619666667	-122.32540233333	150.5	2	65	1
58108.586	27.47	1	1	3	28.16	25.200001	37.931619666667	-122.32540233333	150.5	2	65	1
58108.634	27.47	1	1	3	28.16	25.200001	37.931576500000	-122.32537150000	150.6	2	65	1
58108.684	27.53	1	1	3	28.16	26.700001	37.931576500000	-122.32537150000	150.6	2	65	1
58108.734	27.53	1	1	3	28.16	26.700001	37.931576500000	-122.32537150000	150.6	2	65	1
58108.785	27.53	1	1	3	28.16	26.700001	37.931533333333	-122.32534066667	150.6	2	65	1
58108.834	27.53	1	1	3	28.16	26.700001	37.931533333333	-122.32534066667	150.6	2	65	1
58108.884	27.56	1	1	3	28.16	27.5	37.931533333333	-122.32534066667	150.6	2	65	1
58108.934	27.56	1	1	3	28.16	27.5	37.931533333333	-122.32534066667	150.6	2	65	1
58108.985	27.47	1	1	3	28.16	27.9	37.931533333333	-122.32534066667	150.6	2	65	1
58109.034	27.47	1	1	3	28.16	27.9	37.931490166667	-122.32530983333	150.6	2	65	1
58109.084	27.47	1	1	3	28.16	27.9	37.931490166667	-122.32530983333	150.6	2	65	1
58109.134	27.47	1	1	3	28.16	27.9	37.931490166667	-122.32530983333	150.6	2	65	1
58109.185	27.47	1	1	3	28.16	27.9	37.931490166667	-122.32530983333	150.6	2	65	1
58109.234	27.47	1	1	3	28.16	27.9	37.931446833333	-122.32527900000	150.7	2	65	1
58109.284	27.50	1	1	3	28.16	28.9	37.931446833333	-122.32527900000	150.7	2	65	1
58109.334	27.50	1	1	3	28.16	28.9	37.931446833333	-122.32527900000	150.7	2	65	1
58109.385	27.44	1	1	3	28.16	29.4	37.931403500000	-122.32524850000	151.0	2	65	1
58109.434	27.44	1	1	3	28.16	29.4	37.931403500000	-122.32524850000	151.0	2	65	1
58109.484	27.50	1	1	3	28.16	29.700001	37.931403500000	-122.32524850000	151.0	2	65	1
58109.534	27.50	1	1	3	28.16	29.700001	37.931403500000	-122.32524850000	151.0	2	65	1
58109.585	27.50	1	1	3	28.16	30.200001	37.931360000000	-122.32521800000	151.1	2	65	1
58109.633	27.50	1	1	3	28.16	30.200001	37.931360000000	-122.32521800000	151.1	2	65	1
58109.684	27.56	1	1	3	28.16	30.6	37.931360000000	-122.32521800000	151.1	5	65	1
58109.734	27.56	1	1	3	28.16	30.6	37.931360000000	-122.32521800000	151.1	5	65	1
58109.785	27.61	1	1	3	28.16	31	37.931360000000	-122.32521800000	151.1	5	65	1
58109.834	27.61	1	1	3	28.16	31	37.931316500000	-122.32518750000	151.1	5	65	1
58109.884	27.58	1	1	3	28.16	31.5	37.931316500000	-122.32518750000	151.1	5	65	1
58109.933	27.58	1	1	3	28.16	31.5	37.931316500000	-122.32518750000	151.1	5	65	1
58109.985	27.53	1	1	3	28.16	31.700001	37.931316500000	-122.32518750000	151.1	5	65	1
58110.034	27.53	1	1	3	28.16	31.700001	37.931272833333	-122.32515716667	151.3	5	65	1
58110.084	27.61	1	1	3	28.16	32.099998	37.931272833333	-122.32515716667	151.3	5	65	1
58110.134	27.61	1	1	3	28.16	32.099998	37.931272833333	-122.32515716667	151.3	5	65	1
58110.185	27.56	1	1	3	28.16	32.400002	37.931229333333	-122.32512683333	151.2	5	65	1
58110.234	27.56	1	1	3	28.16	32.400002	37.931229333333	-122.32512683333	151.2	5	65	1
58110.284	27.56	1	1	3	28.16	32.900002	37.931229333333	-122.32512683333	151.2	5	65	1
58110.334	27.56	1	1	3	28.16	32.900002	37.931229333333	-122.32512683333	151.2	5	65	1
58110.385	27.58	1	1	3	28.16	33.299999	37.931229333333	-122.32512683333	151.2	5	65	1
58110.434	27.58	1	1	3	28.16	33.299999	37.931185666667	-122.32509666667	151.4	5	65	1
58110.484	27.64	1	1	3	28.16	33.5	37.931185666667	-122.32509666667	151.4	5	65	1
58110.534	27.64	1	1	3	28.16	33.5	37.931185666667	-122.32509666667	151.4	5	65	1
58110.585	27.53	1	1	3	28.16	34.099998	37.931185666667	-122.32509666667	151.4	5	65	1
58110.634	27.53	1	1	3	28.16	34.099998	37.931141833333	-122.32506650000	151.5	5	65	1
58110.684	27.64	1	1	3	28.16	34.099998	37.931141833333	-122.32506650000	151.5	5	65	1
58110.734	27.64	1	1	3	28.16	34.099998	37.931141833333	-122.32506650000	151.5	5	65	1
58110.785	27.64	1	1	3	28.16	35.099998	37.931141833333	-122.32506650000	151.5	5	65	1
58110.834	27.64	1	1	3	28.16	35.099998	37.931098166667	-122.32503650000	151.5	5	65	1
58110.884	27.61	1	1	3	28.16	35.5	37.931098166667	-122.32503650000	151.5	5	65	1
58110.934	27.61	1	1	3	28.16	35.5	37.931098166667	-122.32503650000	151.5	5	65	1
58110.985	27.58	1	1	3	28.16	35.900002	37.931098166667	-122.32503650000	151.5	5	65	1
58111.034	27.58	1	1	3	28.16	35.900002	37.931054500000	-122.32500633333	151.4	5	65	1
58111.084	27.61	1	1	3	28.16	36.200001	37.931054500000	-122.32500633333	151.4	5	65	1
58111.134	27.61	1	1	3	28.16	36.200001	37.931054500000	-122.32500633333	151.4	5	65	1
58111.185	27.53	1	1	3	28.16	36.200001	37.931010666667	-122.32497650000	151.8	5	65	1
58111.234	27.53	1	1	3	28.16	36.200001	37.931010666667	-122.32497650000	151.8	5	65	1
58111.285	27.64	1	1	3	28.16	52.200001	37.931010666667	-122.32497650000	151.8	5	65	1
58111.334	27.64	1	1	3	28.16	52.200001	37.931010666667	-122.32497650000	151.8	5	65	1
58111.385	27.56	1	1	3	28.16	52.099998	37.931010666667	-122.32497650000	151.8	5	65	1
58111.434	27.56	1	1	3	28.16	52.099998	37.930966833333	-122.32494683333	151.9	5	65	1
58111.484	27.50	1	1	3	28.16	52	37.930966833333	-122.32494683333	151.9	5	65	1
58111.534	27.50	1	1	3	28.16	52	37.930966833333	-122.32494683333	151.9	5	65	1
58111.585	27.64	1	1	3	28.16	52.099998	37.930923000000	-122.32491700000	151.8	5	65	1
58111.634	27.64	1	1	3	28.16	52.099998	37.930923000000	-122.32491700000	151.8	5	65	1
58111.684	27.58	1	1	3	28.16	52.099998	37.930923000000	-122.32491700000	151.8	5	65	1
58111.734	27.58	1	1	3	28.16	52.099998	37.930923000000	-122.32491700000	151.8	5	65	1
58111.785	27.56	1	1	3	28.16	52.200001	37.930879166667	-122.32488733333	151.9	5	65	1
58111.834	27.56	1	1	3	28.16	52.200001	37.930879166667	-122.32488733333	151.9	5	65	1
58111.884	27.67	1	1	3	28.16	52.299999	37.930879166667	-122.32488733333	151.9	5	65	1
58111.931	27.67	1	1	3	28.16	52.299999	37.930879166667	-122.32488733333	151.9	5	65	1
58111.985	27.53	1	1	3	28.16	52.299999	37.930879166667	-122.32488733333	151.9	5	65	1
58112.034	27.53	1	1	3	28.16	52.299999	37.930835166667	-122.32485766667	152.0	5	65	1
58112.085	27.56	1	1	3	28.16	52.299999	37.930835166667	-122.32485766667	152.0	5	65	1
58112.134	27.56	1	1	3	28.16	52.299999	37.930835166667	-122.32485766667	152.0	5	65	1
58112.185	27.56	1	1	3	28.16	52.299999	37.930791333333	-122.32482800000	151.9	5	65	1
58112.234	27.56	1	1	3	28.16	52.299999	37.930791333333	-122.32482800000	151.9	5	65	1
58112.284	27.56	1	1	3	28.16	52.200001	37.930791333333	-122.32482800000	151.9	5	65	1
58112.334	27.56	1	1	3	28.16	52.200001	37.930791333333	-122.32482800000	151.9	5	65	1
58112.385	27.64	1	1	3	28.16	52.200001	37.930747333333	-122.32479833333	152.0	5	65	1
58112.434	27.64	1	1	3	28.16	52.200001	37.930747333333	-122.32479833333	152.0	5	65	1
58112.485	27.64	1	1	3	28.16	52.099998	37.930747333333	-122.32479833333	152.0	5	65	1
58112.534	27.64	1	1	3	28.16	52.099998	37.930747333333	-122.32479833333	152.0	5	65	1
58112.585	27.56	1	1	3	28.16	52.099998	37.930747333333	-122.32479833333	152.0	5	65	1
58112.634	27.56	1	1	3	28.16	52.099998	37.930703333333	-122.32476883333	152.1	5	65	1
58112.684	27.58	1	1	3	28.16	52.200001	37.930703333333	-122.32476883333	152.1	5	65	1
58112.733	27.58	1	1	3	28.16	52.200001	37.930703333333	-122.32476883333	152.1	5	65	1
58112.785	27.67	1	1	3	28.16	52.200001	37.930659333333	-122.32473916667	152.0	5	65	1
58112.834	27.67	1	1	3	28.16	52.200001	37.930659333333	-122.32473916667	152.0	5	65	1
58112.885	27.58	1	1	3	28.16	52.299999	37.930659333333	-122.32473916667	152.0	5	65	1
58112.935	27.58	1	1	3	28.16	52.299999	37.930659333333	-122.32473916667	152.0	5	65	1
58112.986	27.64	1	1	3	28.16	52.299999	37.930659333333	-122.32473916667	152.0	5	65	1
58113.035	27.64	1	1	3	28.16	52.299999	37.930615166667	-122.32470966667	152.2	5	65	1
58113.085	27.64	1	1	3	28.16	52.299999	37.930615166667	-122.32470966667	152.2	5	65	1
58113.135	27.64	1	1	3	28.16	52.299999	37.930615166667	-122.32470966667	152.2	5	65	1
58113.186	27.64	1	1	3	28.16	52.299999	37.930571166667	-122.32468033333	152.3	5	65	1
58113.235	27.64	1	1	3	28.16	52.299999	37.930571166667	-122.32468033333	152.3	5	65	1
58113.285	27.67	1	1	3	28.16	52.299999	37.930571166667	-122.32468033333	152.3	5	65	1
58113.335	27.67	1	1	3	28.16	52.299999	37.930571166667	-122.32468033333	152.3	5	65	1
58113.386	27.72	1	1	3	28.16	52.299999	37.930527000000	-122.32465083333	152.2	5	65	1
58113.435	27.72	1	1	3	28.16	52.299999	37.930527000000	-122.32465083333	152.2	5	65	1
58113.485	27.58	1	1	3	28.16	52.299999	37.930527000000	-122.32465083333	152.2	5	65	1
58113.535	27.58	1	1	3	28.16	52.299999	37.930527000000	-122.32465083333	152.2	5	65	1
58113.587	27.67	1	1	3	28.16	52.200001	37.930527000000	-122.32465083333	152.2	5	65	1
58113.635	27.67	1	1	3	28.16	52.200001	37.930483000000	-122.32462133333	152.1	5	65	1
58113.686	27.64	1	1	3	28.16	52.099998	37.930483000000	-122.32462133333	152.1	5	65	1
58113.735	27.64	1	1	3	28.16	52.099998	37.930483000000	-122.32462133333	152.1	5	65	1
58113.786	27.69	1	1	3	28.16	52.099998	37.930438833333	-122.32459183333	152.2	5	65	1
58113.835	27.69	1	1	3	28.16	52.099998	37.930438833333	-122.32459183333	152.2	5	65	1
58113.885	27.58	1	1	3	28.16	52.099998	37.930438833333	-122.32459183333	152.2	5	65	1
58113.935	27.58	1	1	3	28.16	52.099998	37.930438833333	-122.32459183333	152.2	5	65	1
58113.986	27.58	1	1	3	28.16	52.099998	37.930395000000	-122.32456233333	152.0	5	65	1
58114.035	27.58	1	1	3	28.16	52.099998	37.930395000000	-122.32456233333	152.0	5	65	1
58114.085	27.61	1	1	3	28.16	52	37.930395000000	-122.32456233333	152.0	5	65	1
58114.134	27.61	1	1	3	28.16	52	37.930395000000	-122.32456233333	152.0	5	65	1
58114.185	27.67	1	1	3	28.16	52	37.930350833333	-122.32453266667	152.1	5	65	1
58114.234	27.67	1	1	3	28.16	52	37.930350833333	-122.32453266667	152.1	5	65	1
58114.284	27.56	1	1	3	28.16	52	37.930350833333	-122.32453266667	152.1	5	65	1
58114.334	27.56	1	1	3	28.16	52	37.930350833333	-122.32453266667	152.1	5	65	1
58114.385	27.64	1	1	3	28.16	52	37.930306833333	-122.32450316667	152.1	5	65	1
58114.434	27.64	1	1	3	28.16	52	37.930306833333	-122.32450316667	152.1	5	65	1
58114.484	27.64	1	1	3	28.16	51.900002	37.930306833333	-122.32450316667	152.1	5	65	1
58114.534	27.64	1	1	3	28.16	51.900002	37.930306833333	-122.32450316667	152.1	5	65	1
58114.585	27.64	1	1	3	28.16	51.900002	37.930263000000	-122.32447350000	151.9	5	65	1
58114.634	27.64	1	1	3	28.16	51.900002	37.930263000000	-122.32447350000	151.9	5	65	1
58114.684	27.56	1	1	3	28.16	51.900002	37.930263000000	-122.32447350000	151.9	5	65	1
58114.733	27.56	1	1	3	28.16	51.900002	37.930263000000	-122.32447350000	151.9	10	65	1
58114.785	27.67	1	1	3	28.16	51.900002	37.930219000000	-122.32444400000	152.1	10	65	1
58114.833	27.67	1	1	3	28.16	51.900002	37.930219000000	-122.32444400000	152.1	10	65	1
58114.884	27.56	1	1	3	28.16	51.799999	37.930219000000	-122.32444400000	152.1	10	65	1
58114.934	27.56	1	1	3	28.16	51.799999	37.930219000000	-122.32444400000	152.1	10	65	1
58114.985	27.47	1	1	3	28.16	51.799999	37.930175000000	-122.32441450000	152.1	10	65	1
58115.034	27.47	1	1	3	28.16	51.799999	37.930175000000	-122.32441450000	152.1	10	65	1
58115.084	27.58	1	1	3	28.16	51.799999	37.930175000000	-122.32441450000	152.1	10	65	1
58115.134	27.58	1	1	3	28.16	51.799999	37.930175000000	-122.32441450000	152.1	10	65	1
58115.185	27.58	1	1	3	28.16	51.799999	37.930131166667	-122.32438500000	152.0	10	65	1
58115.234	27.58	1	1	3	28.16	51.799999	37.930131166667	-122.32438500000	152.0	10	65	1
58115.284	27.53	1	1	3	28.16	51.799999	37.930131166667	-122.32438500000	152.0	10	65	1
58115.334	27.53	1	1	3	28.16	51.799999	37.930131166667	-122.32438500000	152.0	10	65	1
58115.385	27.53	1	1	3	28.16	51.700001	37.930087333333	-122.32435550000	152.0	10	65	1
